FBgn0000003	18
FBgn0000008	1450
FBgn0000014	0
FBgn0000015	1
FBgn0000017	8990
FBgn0000018	363
FBgn0000022	0
FBgn0000024	17973
FBgn0000028	1072
FBgn0000032	735
FBgn0000036	6377
FBgn0000037	4770
FBgn0000038	19950
FBgn0000039	2720
FBgn0000042	40471
FBgn0000043	1345
FBgn0000044	77505
FBgn0000045	3516
FBgn0000046	7916
FBgn0000047	419
FBgn0000052	6718
FBgn0000053	9189
FBgn0000055	400
FBgn0000056	0
FBgn0000057	1776
FBgn0000061	19
FBgn0000063	54
FBgn0000064	88558
FBgn0000071	14
FBgn0000075	440
FBgn0000077	585
FBgn0000078	144
FBgn0000079	464
FBgn0000083	11030
FBgn0000084	5974
FBgn0000092	98
FBgn0000094	0
FBgn0000097	2880
FBgn0000100	58060
FBgn0000108	58191
FBgn0000109	652
FBgn0000114	4462
FBgn0000115	928
FBgn0000116	157741
FBgn0000117	19765
FBgn0000119	2828
FBgn0000120	233702
FBgn0000121	297571
FBgn0000137	0
FBgn0000139	1801
FBgn0000140	9
FBgn0000146	48
FBgn0000147	34
FBgn0000150	13496
FBgn0000152	437
FBgn0000153	1378
FBgn0000157	965
FBgn0000158	2
FBgn0000163	4541
FBgn0000166	7
FBgn0000173	9116
FBgn0000179	2312
FBgn0000180	447
FBgn0000181	25328
FBgn0000182	0
FBgn0000183	6157
FBgn0000206	13129
FBgn0000212	4406
FBgn0000216	0
FBgn0000221	252
FBgn0000227	0
FBgn0000228	3747
FBgn0000229	4909
FBgn0000233	55
FBgn0000239	4472
FBgn0000241	2053
FBgn0000244	6920
FBgn0000246	426
FBgn0000247	4103
FBgn0000250	7954
FBgn0000251	2
FBgn0000253	158684
FBgn0000256	4868
FBgn0000257	1618
FBgn0000259	5919
FBgn0000261	21009
FBgn0000273	20674
FBgn0000274	3
FBgn0000276	1
FBgn0000277	1
FBgn0000278	1
FBgn0000279	2
FBgn0000280	0
FBgn0000281	2
FBgn0000283	4143
FBgn0000286	4552
FBgn0000287	1559
FBgn0000289	8712
FBgn0000299	27462
FBgn0000303	6216
FBgn0000307	4853
FBgn0000308	13426
FBgn0000316	1627
FBgn0000317	2907
FBgn0000318	2809
FBgn0000319	23618
FBgn0000320	3096
FBgn0000326	1041
FBgn0000330	1375
FBgn0000337	4
FBgn0000339	1510
FBgn0000346	17745
FBgn0000351	25
FBgn0000352	2571
FBgn0000355	0
FBgn0000356	0
FBgn0000357	21
FBgn0000358	0
FBgn0000359	1
FBgn0000360	0
FBgn0000370	14741
FBgn0000376	1397
FBgn0000377	1352
FBgn0000382	22513
FBgn0000384	1228
FBgn0000392	0
FBgn0000394	1186
FBgn0000395	1566
FBgn0000404	75
FBgn0000405	41
FBgn0000406	54552
FBgn0000411	1007
FBgn0000412	4226
FBgn0000414	13766
FBgn0000416	61074
FBgn0000422	9165
FBgn0000426	125
FBgn0000427	2
FBgn0000439	1858
FBgn0000442	25
FBgn0000447	1170
FBgn0000448	1361
FBgn0000449	1
FBgn0000451	194
FBgn0000454	6754
FBgn0000455	2102
FBgn0000459	2551
FBgn0000463	1020
FBgn0000464	744
FBgn0000473	7950
FBgn0000477	4045
FBgn0000479	20197
FBgn0000482	1265
FBgn0000489	7792
FBgn0000490	1434
FBgn0000492	841
FBgn0000499	2089
FBgn0000500	1346
FBgn0000504	2522
FBgn0000520	782
FBgn0000524	766
FBgn0000527	2402
FBgn0000529	411
FBgn0000533	933
FBgn0000535	9004
FBgn0000536	12219
FBgn0000541	10162
FBgn0000542	460
FBgn0000543	1380
FBgn0000546	4719
FBgn0000547	7297
FBgn0000551	43
FBgn0000552	5
FBgn0000557	56305
FBgn0000559	193826
FBgn0000560	33
FBgn0000562	5867
FBgn0000564	371
FBgn0000565	3493
FBgn0000566	1107
FBgn0000567	3139
FBgn0000568	15193
FBgn0000575	9750
FBgn0000576	167
FBgn0000577	155
FBgn0000578	2343
FBgn0000579	55905
FBgn0000581	7280
FBgn0000588	640
FBgn0000591	0
FBgn0000592	19573
FBgn0000594	0
FBgn0000606	0
FBgn0000611	7745
FBgn0000615	155
FBgn0000617	467
FBgn0000618	207
FBgn0000625	512
FBgn0000629	1450
FBgn0000633	4322
FBgn0000635	8390
FBgn0000636	3611
FBgn0000639	138
FBgn0000640	2
FBgn0000644	38
FBgn0000658	245
FBgn0000659	1527
FBgn0000662	4105
FBgn0000667	17274
FBgn0000709	2231
FBgn0000711	12852
FBgn0000715	494
FBgn0000719	2743
FBgn0000721	13280
FBgn0000723	7464
FBgn0000808	7
FBgn0000810	1051
FBgn0000826	6
FBgn0000927	0
FBgn0000928	1
FBgn0000964	1461
FBgn0000996	255
FBgn0001075	511
FBgn0001077	6
FBgn0001078	5019
FBgn0001079	790
FBgn0001083	1913
FBgn0001084	236
FBgn0001085	973
FBgn0001086	4
FBgn0001087	5990
FBgn0001089	136
FBgn0001090	21514
FBgn0001091	54289
FBgn0001092	46804
FBgn0001098	35708
FBgn0001099	16
FBgn0001104	1794
FBgn0001105	22970
FBgn0001108	4756
FBgn0001112	1171
FBgn0001114	43997
FBgn0001120	1
FBgn0001122	18289
FBgn0001123	4832
FBgn0001124	10502
FBgn0001125	14967
FBgn0001128	59001
FBgn0001133	1150
FBgn0001134	937
FBgn0001137	718
FBgn0001138	659
FBgn0001139	6238
FBgn0001142	11665
FBgn0001145	48746
FBgn0001147	11
FBgn0001148	0
FBgn0001149	13606
FBgn0001150	417
FBgn0001168	2622
FBgn0001169	1542
FBgn0001170	36
FBgn0001174	1
FBgn0001179	807
FBgn0001180	432
FBgn0001185	1041
FBgn0001186	22973
FBgn0001187	9150
FBgn0001189	2174
FBgn0001197	2571
FBgn0001202	3720
FBgn0001206	466
FBgn0001208	35445
FBgn0001215	10917
FBgn0001216	1242
FBgn0001217	14
FBgn0001218	15228
FBgn0001220	13622
FBgn0001222	3142
FBgn0001223	0
FBgn0001224	594
FBgn0001225	556
FBgn0001226	282
FBgn0001227	53
FBgn0001228	0
FBgn0001229	537
FBgn0001230	901
FBgn0001233	22077
FBgn0001234	11654
FBgn0001235	18118
FBgn0001247	4576
FBgn0001248	22236
FBgn0001250	7907
FBgn0001253	134
FBgn0001254	3
FBgn0001255	45
